timestamp,request_id,latency_ms,status,status_code,sla_violation,fraud_score,response_latency_ms
2025-12-10T22:00:20.491769,1,407.2067181731648,success,200,0,0.891,409.54136336131324
2025-12-10T22:00:20.541769,2,563.5572949176891,success,200,1,0.041,551.9701465690154
2025-12-10T22:00:20.591769,3,351.98741401059965,success,200,0,0.072,351.296450743478
2025-12-10T22:00:20.641769,4,631.0155910371121,success,200,1,0.325,626.7023976617934
2025-12-10T22:00:20.691769,5,560.0965358486203,success,200,1,0.233,559.827689943764
2025-12-10T22:00:20.741769,6,399.5647828675833,success,200,0,0.265,412.2207759330341
2025-12-10T22:00:20.791769,7,395.5067313715592,success,200,0,0.221,394.9226716663115
2025-12-10T22:00:20.841769,8,478.76785026423966,success,200,0,0.196,464.187274019425
2025-12-10T22:00:20.891769,9,542.8115005172538,success,200,1,0.131,540.9766026597777
2025-12-10T22:00:20.941769,10,434.6023424317951,success,200,0,0.934,444.22178783327655
2025-12-10T22:00:20.991769,11,420.8703006561784,success,200,0,0.144,429.2721283527235
2025-12-10T22:00:21.041769,12,464.88536672207334,success,200,0,0.204,465.28706892791877
2025-12-10T22:00:21.091769,13,280.66371575358585,success,200,0,0.246,273.1567861393653
2025-12-10T22:00:21.141769,14,458.9349885701098,success,200,0,0.933,457.88764845754616
2025-12-10T22:00:21.191769,15,288.2508913365723,success,200,0,0.756,290.16195791911804
2025-12-10T22:00:21.241769,16,537.0043531554504,success,200,1,0.79,552.0004963036745
2025-12-10T22:00:21.291769,17,434.5718478965845,success,200,0,0.105,438.8971906016658
2025-12-10T22:00:21.341769,18,294.2737537056658,success,200,0,0.836,300.1017016075442
2025-12-10T22:00:21.391769,19,356.49707807848245,success,200,0,0.408,356.240702385524
2025-12-10T22:00:21.441769,20,500.5854616965129,success,200,1,0.263,496.2201482199888
2025-12-10T22:00:21.491769,21,472.2186949747852,success,200,0,0.576,481.6072844842014
2025-12-10T22:00:21.541769,22,394.7844408566282,success,200,0,0.822,394.6324105868053
2025-12-10T22:00:21.591769,23,352.2474774408007,success,200,0,0.779,367.0881813397365
2025-12-10T22:00:21.641769,24,425.91462296244015,success,200,0,0.89,424.62824019048145
2025-12-10T22:00:21.691769,25,442.1755170392131,success,200,0,0.928,429.2155255486404
2025-12-10T22:00:21.741769,26,467.990508790126,success,200,0,0.238,473.4678529028285
2025-12-10T22:00:21.791769,27,475.86215058018604,success,200,0,0.424,462.26139410796037
2025-12-10T22:00:21.841769,28,523.0422205532755,success,200,1,0.015,515.5572684598166
2025-12-10T22:00:21.891769,29,487.75572014159303,success,200,0,0.879,483.3678677249901
2025-12-10T22:00:21.941769,30,431.72073607667545,success,200,0,0.155,438.9052436453153
2025-12-10T22:00:21.991769,31,394.3629960192285,success,200,0,0.861,394.1900738114569
2025-12-10T22:00:22.041769,32,490.6180486269143,success,200,0,0.329,476.477426566222
2025-12-10T22:00:22.091769,33,461.4980081984803,success,200,0,0.368,465.003503736758
2025-12-10T22:00:22.141769,34,288.59573170935033,success,200,0,0.039,285.9388188321502
