timestamp,request_id,latency_ms,status,status_code,sla_violation,fraud_score,response_latency_ms
2025-12-13T03:40:59.166524,3,4635.34,success,200,1,0.306,1542.48
2025-12-13T03:40:59.374639,5,4427.54,success,200,1,0.997,1537.17
2025-12-13T03:40:58.958878,1,4937.78,success,200,1,0.619,1625.47
2025-12-13T03:40:59.479655,6,4417.24,success,200,1,0.512,1557.97
2025-12-13T03:40:59.894975,10,4002.3,success,200,1,0.993,1609.74
2025-12-13T03:40:59.584738,7,4311.94,success,200,1,0.618,1630.82
2025-12-13T03:40:59.270817,4,4625.29,success,200,1,0.693,1534.31
2025-12-13T03:40:59.061443,2,4835.64,success,200,1,0.542,1583.06
2025-12-13T03:40:59.792105,9,4105.49,success,200,1,0.407,1633.29
2025-12-13T03:40:59.687068,8,4212.81,success,200,1,0.994,1640.03
2025-12-13T03:41:03.898197,14,391.73,error,500,1,,
2025-12-13T03:41:03.802965,12,1712.68,success,200,1,0.667,1607.48
2025-12-13T03:41:03.899336,17,1687.85,success,200,1,0.777,1655.24
2025-12-13T03:41:03.900207,19,1688.94,success,200,1,0.223,1663.92
2025-12-13T03:41:03.899408,18,1718.15,success,200,1,0.68,1687.77
2025-12-13T03:41:03.802609,11,1846.67,success,200,1,0.138,1740.3
2025-12-13T03:41:03.898075,13,1757.13,success,200,1,0.696,1727.75
2025-12-13T03:41:03.898566,16,1764.42,success,200,1,0.132,1736.92
2025-12-13T03:41:04.290780,21,2035.62,success,200,1,0.553,1981.1
2025-12-13T03:41:05.516055,22,2008.19,success,200,1,0.665,1988.38
2025-12-13T03:41:05.617848,25,1916.84,success,200,1,0.203,1885.09
2025-12-13T03:41:03.898482,15,3668.83,success,200,1,0.901,1939.1
2025-12-13T03:41:03.902246,20,3665.73,success,200,1,0.362,1913.81
2025-12-13T03:41:05.649568,26,1955.2,success,200,1,0.052,1930.33
2025-12-13T03:41:05.589604,24,2030.43,success,200,1,0.161,2004.63
2025-12-13T03:41:05.587577,23,2041.56,success,200,1,0.949,2015.11
2025-12-13T03:41:06.328077,29,1998.36,success,200,1,0.359,1975.04
2025-12-13T03:41:05.655486,27,2802.03,success,200,1,0.022,2160.85
2025-12-13T03:41:05.663273,28,3809.67,success,200,1,0.957,1896.99
2025-12-13T03:41:07.525222,30,1954.07,success,200,1,0.353,1930.87
2025-12-13T03:41:07.605708,34,1886.13,success,200,1,0.966,1854.98
2025-12-13T03:41:07.629594,36,1871.53,success,200,1,0.899,1850.8
2025-12-13T03:41:07.568530,32,1968.98,success,200,1,0.119,1946.72
2025-12-13T03:41:07.569328,33,1999.3,success,200,1,0.851,1937.43
2025-12-13T03:41:07.535482,31,2718.99,success,200,1,0.372,1778.65
2025-12-13T03:41:08.458013,38,1833.44,success,200,1,0.831,1798.99
2025-12-13T03:41:09.480012,40,1566.4,error,500,1,,
