timestamp,request_id,latency_ms,status,status_code,sla_violation,fraud_score,response_latency_ms
2025-12-10T22:29:42.988302,1,139.76,success,200,0,0.221,656.63
2025-12-10T22:29:43.993421,2,138.8,success,200,0,0.708,631.73
2025-12-10T22:29:44.993808,3,166.45,success,200,0,0.066,808.24
2025-12-10T22:29:45.998971,4,215.56,success,200,0,0.849,1052.92
2025-12-10T22:29:47.003259,5,242.52,success,200,0,0.441,1189.93
2025-12-10T22:29:48.008502,6,365.44,success,200,0,0.037,1778.62
2025-12-10T22:29:49.010792,7,421.49,success,200,0,0.99,2013.37
2025-12-10T22:29:50.011655,8,453.31,success,200,0,0.393,2171.06
2025-12-10T22:29:51.119286,9,476.86,success,200,0,0.456,2322.31
2025-12-10T22:29:52.279949,10,490.86,success,200,0,0.162,2308.24
2025-12-10T22:29:53.503976,11,468.38,success,200,0,0.905,2318.55
2025-12-10T22:29:54.735940,12,510.66,success,200,1,0.55,2353.9
2025-12-10T22:29:55.847488,13,465.99,success,200,0,0.437,2302.38
2025-12-10T22:29:57.290186,14,423.41,success,200,0,0.205,2093.57
2025-12-10T22:29:58.178659,15,496.42,success,200,0,0.884,2453.2
2025-12-10T22:29:59.407703,16,489.48,success,200,0,0.583,2420.93
2025-12-10T22:30:00.661932,17,480.49,success,200,0,0.235,2373.48
2025-12-10T22:30:01.855905,18,502.0,success,200,1,0.4,2468.55
2025-12-10T22:30:03.066536,19,499.68,success,200,0,0.414,2394.09
2025-12-10T22:30:04.367326,20,470.54,success,200,0,0.047,2255.68
2025-12-10T22:30:05.565453,21,455.28,success,200,0,0.372,2124.65
2025-12-10T22:30:06.721900,22,474.65,success,200,0,0.04,2341.81
2025-12-10T22:30:07.843046,23,465.77,success,200,0,0.023,2302.38
2025-12-10T22:30:09.095772,24,480.67,success,200,0,0.406,2318.57
2025-12-10T22:30:10.173349,25,478.13,success,200,0,0.022,2365.29
2025-12-10T22:30:11.499673,26,452.19,success,200,0,0.205,2236.16
2025-12-10T22:30:12.565416,27,496.49,success,200,0,0.969,2451.17
2025-12-10T22:30:13.761799,28,515.84,success,200,1,0.157,2483.01
2025-12-10T22:30:15.050279,29,476.28,success,200,0,0.621,2339.77
2025-12-10T22:30:16.342056,30,493.32,success,200,0,0.646,2307.98
2025-12-10T22:30:17.433697,31,482.64,success,200,0,0.817,2385.23
2025-12-10T22:30:18.809300,32,452.66,success,200,0,0.427,2232.89
2025-12-10T22:30:19.848264,33,473.02,success,200,0,0.814,2338.72
2025-12-10T22:30:21.073668,34,482.39,success,200,0,0.572,2385.03
2025-12-10T22:30:22.214510,35,504.4,success,200,1,0.525,2425.72
2025-12-10T22:30:23.487192,36,464.62,success,200,0,0.622,2297.11
2025-12-10T22:30:24.736950,37,453.28,success,200,0,0.238,2239.97
2025-12-10T22:30:25.811735,38,490.82,success,200,0,0.944,2422.62
2025-12-10T22:30:27.004156,39,488.72,success,200,0,0.792,2327.22
2025-12-10T22:30:28.267174,40,471.35,success,200,0,0.522,2325.61
2025-12-10T22:30:29.449112,41,491.15,success,200,0,0.596,2396.56
2025-12-10T22:30:30.625064,42,475.72,success,200,0,0.695,2281.25
2025-12-10T22:30:31.905372,43,472.25,success,200,0,0.107,2336.51
2025-12-10T22:30:33.004288,44,477.11,success,200,0,0.357,2321.9
2025-12-10T22:30:34.267077,45,472.11,success,200,0,0.448,2335.02
2025-12-10T22:30:35.391466,46,489.36,success,200,0,0.994,2418.72
2025-12-10T22:30:36.628370,47,476.75,success,200,0,0.775,2358.8
2025-12-10T22:30:37.839617,48,484.46,success,200,0,0.676,2391.53
2025-12-10T22:30:39.013483,49,462.53,success,200,0,0.925,2283.65
2025-12-10T22:30:40.263121,50,475.33,success,200,0,0.041,2349.15
2025-12-10T22:30:41.327585,51,491.57,success,200,0,0.617,2414.63
2025-12-10T22:30:42.640893,52,468.56,success,200,0,0.549,2318.01
2025-12-10T22:30:43.785991,53,497.97,success,200,0,0.847,2428.18
2025-12-10T22:30:44.984828,54,487.86,success,200,0,0.481,2415.1
2025-12-10T22:30:46.277252,55,465.86,success,200,0,0.66,2278.49
2025-12-10T22:30:47.424584,56,461.55,success,200,0,0.166,2277.33
2025-12-10T22:30:48.607735,57,478.72,success,200,0,0.674,2364.83
2025-12-10T22:30:49.732826,58,489.74,success,200,0,0.271,2372.34
2025-12-10T22:30:51.003698,59,466.35,success,200,0,0.967,2276.08
2025-12-10T22:30:52.183018,60,470.86,success,200,0,0.261,2330.1
2025-12-10T22:30:53.337082,61,501.88,success,200,1,0.954,2478.83
2025-12-10T22:30:54.538622,62,478.91,success,200,0,0.819,2366.06
